seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm_mean	z_fpkm_first	n_active_samples	n_samples	is_active	activity_measured	dist_to_tss_signed
NC_133181.1	20466491	20466516	26	*	16	Promoter (1-2kb)	7	20464773	20482427	17655	1	si:dkey-156n14.3	XM_021477089.3	1718	gene-si:dkey-156n14.3	11.5793135	0.258651324643232	0.24893974184432	2	2	TRUE	TRUE	1730
NC_133181.1	20653348	20653375	28	*	15	Promoter (<=1kb)	7	20652804	20656638	3835	1	rae1	XM_005166220.6	544	gene-rae1	86.555395	1.49890586670844	1.48633651259956	2	2	TRUE	TRUE	557
NC_133181.1	20654506	20654570	65	*	22	Promoter (1-2kb)	7	20652804	20656638	3835	1	rae1	XM_005166220.6	1702	gene-rae1	86.555395	1.49890586670844	1.48633651259956	2	2	TRUE	TRUE	1734
NC_133181.1	20654753	20654789	37	*	15	Promoter (1-2kb)	7	20652804	20656638	3835	1	rae1	XM_005166220.6	1949	gene-rae1	86.555395	1.49890586670844	1.48633651259956	2	2	TRUE	TRUE	1967
NC_133181.1	20693833	20693906	74	*	18	Promoter (1-2kb)	7	20680922	20695875	14954	2	nprl2	NM_001045847.2	1969	gene-nprl2	14.6239925	0.402727338309228	0.406545242864371	2	2	TRUE	TRUE	2011
NC_133181.1	20956662	20957105	444	*	117	Distal Intergenic	7	20924786	20956033	31248	1	cygb2	NM_001024224.2	31876	gene-cygb2	0.0927625	-2.72031388798688	-2.62830622360401	2	2	TRUE	TRUE	32097
NC_133181.1	21497073	21497108	36	*	21	Promoter (2-3kb)	7	21494212	21509352	15141	1	acox1	XM_005166165.5	2861	gene-acox1	6.50201	-0.0983734096931378	-0.132738743556699	2	2	TRUE	TRUE	2878
NC_133181.1	22003595	22003620	26	*	14	Promoter (<=1kb)	7	22002959	22126371	123413	1	LOC100331775	XM_073954030.1	636	gene-LOC100331775	4.278243	-0.355900504780181	-0.379525196135079	2	2	TRUE	TRUE	648
NC_133181.1	24247916	24247946	31	*	18	Promoter (1-2kb)	7	24224599	24249571	24973	2	p4hb	NM_213364.3	1625	gene-p4hb	102.858604	1.60374844068789	1.64144613092357	2	2	TRUE	TRUE	1640
NC_133181.1	24380927	24380968	42	*	15	Promoter (<=1kb)	7	24380672	24383971	3300	1	cbx8b	NM_001024415.2	255	gene-cbx8b	4.724709	-0.303741605223872	-0.405867834899977	2	2	TRUE	TRUE	275
NC_133181.1	24382270	24382311	42	*	18	Promoter (1-2kb)	7	24380672	24383971	3300	1	cbx8b	NM_001024415.2	1598	gene-cbx8b	4.724709	-0.303741605223872	-0.405867834899977	2	2	TRUE	TRUE	1618
NC_133181.1	24389546	24389593	48	*	14	Promoter (<=1kb)	7	24388715	24403560	14846	1	dgke	XM_073952448.1	831	gene-dgke	2.3800395	-0.716616060957537	-0.712755282786305	2	2	TRUE	TRUE	854
NC_133181.1	24456473	24456522	50	*	18	5' UTR	7	24440065	24460683	20619	1	rab11fip4b	XM_005166174.6	16408	gene-rab11fip4b	5.8994215	-0.15788418521553	-0.116158376070579	2	2	TRUE	TRUE	16432
NC_133181.1	24559526	24559556	31	*	17	5' UTR	7	24553386	24566017	12632	1	suz12b	XM_068221748.1	6140	gene-suz12b	25.743717	0.751287965117331	0.762048651136004	2	2	TRUE	TRUE	6155
NC_133181.1	24627567	24627612	46	*	24	3' UTR	7	24627452	24639880	12429	2	znf207b	XM_009302342.5	12268	gene-znf207b	91.4401695	1.53232379940814	1.50237288980351	2	2	TRUE	TRUE	-4447
NC_133181.1	24627657	24627761	105	*	35	3' UTR	7	24627452	24639880	12429	2	znf207b	XM_009302342.5	12119	gene-znf207b	91.4401695	1.53232379940814	1.50237288980351	2	2	TRUE	TRUE	-4567
NC_133181.1	24627889	24627933	45	*	28	3' UTR	7	24627452	24639880	12429	2	znf207b	XM_009302342.5	11947	gene-znf207b	91.4401695	1.53232379940814	1.50237288980351	2	2	TRUE	TRUE	-4769
NC_133181.1	24639252	24639340	89	*	29	Promoter (<=1kb)	7	24627452	24639880	12429	2	znf207b	XM_009302342.5	540	gene-znf207b	91.4401695	1.53232379940814	1.50237288980351	2	2	TRUE	TRUE	618
NC_133181.1	24685248	24685275	28	*	20	5' UTR	7	24645300	24691634	46335	2	rhbdl3	XM_005166187.4	6359	gene-rhbdl3	18.3890925	0.543543757252194	0.522714819535826	2	2	TRUE	TRUE	-35029
NC_133181.1	25353602	25353659	58	*	22	Promoter (2-3kb)	7	25337166	25356258	19093	2	gga3a	XM_068221706.2	2599	gene-gga3a	9.955115	0.16512252161249	0.144976699811716	2	2	TRUE	TRUE	2644
NC_133181.1	25406336	25406373	38	*	22	Promoter (1-2kb)	7	25404907	25406751	1845	1	mchr1a	XM_021474089.3	1429	gene-mchr1a	0	-Inf	-Inf	0	2	FALSE	TRUE	1447
NC_133181.1	26218406	26218446	41	*	15	Promoter (1-2kb)	7	26216696	26221926	5231	1	glulb	NM_182866.3	1710	gene-glulb	208.2260345	2.04010578833101	2.0360424825346	2	2	TRUE	TRUE	1730
NC_133181.1	26218617	26218706	90	*	27	Promoter (1-2kb)	7	26216696	26221926	5231	1	glulb	NM_182866.3	1921	gene-glulb	208.2260345	2.04010578833101	2.0360424825346	2	2	TRUE	TRUE	1965
NC_133181.1	26569097	26569123	27	*	15	Promoter (<=1kb)	7	26560284	26569604	9321	2	btbd8	XM_073954078.1	481	gene-btbd8	3.1504625	-0.548840145083126	-0.61806659735133	2	2	TRUE	TRUE	-17525
NC_133181.1	27144000	27144068	69	*	40	Intron (XM_073954089.1/znf644b, intron 1 of 6)	7	27126614	27163037	36424	1	znf644b	XM_073954089.1	17386	gene-znf644b	0.8392355	-1.35983456333866	-1.37076605041579	2	2	TRUE	TRUE	17296
NC_133181.1	27165688	27165727	40	*	16	Distal Intergenic	7	27157593	27161330	3738	2	LOC137490210	XR_011015981.2	-4358	gene-LOC137490210	0.0791205	-Inf	-Inf	1	2	TRUE	TRUE	-4377
NC_133181.1	27166210	27166267	58	*	17	Distal Intergenic	7	27157593	27161330	3738	2	LOC137490210	XR_011015981.2	-4880	gene-LOC137490210	0.0791205	-Inf	-Inf	1	2	TRUE	TRUE	-4908
NC_133181.1	27171146	27171223	78	*	32	Distal Intergenic	7	27157593	27161330	3738	2	LOC137490210	XR_011015981.2	-9816	gene-LOC137490210	0.0791205	-Inf	-Inf	1	2	TRUE	TRUE	-9854
NC_133181.1	27197467	27197790	324	*	89	Distal Intergenic	7	27207703	27249194	41492	1	LOC137490211	XR_012407955.1	-9913	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	-10075
NC_133181.1	27261143	27261176	34	*	15	Intron (XR_012407947.1/LOC137490211, intron 6 of 6)	7	27207703	27280616	72914	1	LOC137490211	XR_012407947.1	53440	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	-21934
NC_133181.1	27261370	27261460	91	*	45	Intron (XR_012407947.1/LOC137490211, intron 6 of 6)	7	27207703	27280616	72914	1	LOC137490211	XR_012407947.1	53667	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	-21678
NC_133181.1	27263376	27263408	33	*	20	Intron (XR_012407947.1/LOC137490211, intron 6 of 6)	7	27207703	27280616	72914	1	LOC137490211	XR_012407947.1	55673	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	-19701
NC_133181.1	27268508	27268549	42	*	17	Intron (XR_012407947.1/LOC137490211, intron 6 of 6)	7	27207703	27280616	72914	1	LOC137490211	XR_012407947.1	60805	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	-14565
NC_133181.1	27278370	27278452	83	*	26	Intron (XR_012407947.1/LOC137490211, intron 6 of 6)	7	27207703	27280616	72914	1	LOC137490211	XR_012407947.1	70667	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	-4682
NC_133181.1	27278711	27278824	114	*	45	Intron (XR_012407947.1/LOC137490211, intron 6 of 6)	7	27207703	27280616	72914	1	LOC137490211	XR_012407947.1	71008	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	-4326
NC_133181.1	27289747	27289782	36	*	17	Intron (XR_012407950.1/LOC137490211, intron 5 of 5)	7	27207703	27388076	180374	1	LOC137490211	XR_012407950.1	82044	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	6671
NC_133181.1	27289798	27289877	80	*	29	Intron (XR_012407950.1/LOC137490211, intron 5 of 5)	7	27207703	27388076	180374	1	LOC137490211	XR_012407950.1	82095	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	6744
NC_133181.1	27290210	27290278	69	*	25	Intron (XR_012407950.1/LOC137490211, intron 5 of 5)	7	27207703	27388076	180374	1	LOC137490211	XR_012407950.1	82507	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	7151
NC_133181.1	27293276	27293333	58	*	20	Intron (XR_012407950.1/LOC137490211, intron 5 of 5)	7	27207703	27388076	180374	1	LOC137490211	XR_012407950.1	85573	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	10211
NC_133181.1	27320206	27320495	290	*	19	Intron (XR_012407950.1/LOC137490211, intron 5 of 5)	7	27207703	27388076	180374	1	LOC137490211	XR_012407950.1	112503	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	37257
NC_133181.1	27344599	27344631	33	*	17	Intron (XR_012407950.1/LOC137490211, intron 5 of 5)	7	27207703	27388076	180374	1	LOC137490211	XR_012407950.1	136896	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	61522
NC_133181.1	27345747	27345800	54	*	22	Intron (XR_012407950.1/LOC137490211, intron 5 of 5)	7	27207703	27388076	180374	1	LOC137490211	XR_012407950.1	138044	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	62680
NC_133181.1	27369172	27369217	46	*	18	Intron (XR_012407950.1/LOC137490211, intron 5 of 5)	7	27207703	27388076	180374	1	LOC137490211	XR_012407950.1	161469	gene-LOC137490211	0.2008325	-2.25771682734429	-2.37845835526105	2	2	TRUE	TRUE	86101
NC_133181.1	27399949	27399991	43	*	16	Distal Intergenic	7	27283093	27286922	3830	1	barhl2	NM_205740.1	116856	gene-barhl2	5.482916	-0.202106615520141	-0.200140884034682	2	2	TRUE	TRUE	116877
NC_133181.1	27400025	27400056	32	*	28	Distal Intergenic	7	27283093	27286922	3830	1	barhl2	NM_205740.1	116932	gene-barhl2	5.482916	-0.202106615520141	-0.200140884034682	2	2	TRUE	TRUE	116947
NC_133181.1	27400957	27401020	64	*	31	Distal Intergenic	7	27283093	27286922	3830	1	barhl2	NM_205740.1	117864	gene-barhl2	5.482916	-0.202106615520141	-0.200140884034682	2	2	TRUE	TRUE	117895
NC_133181.1	27406226	27406282	57	*	16	Distal Intergenic	7	27283093	27286922	3830	1	barhl2	NM_205740.1	123133	gene-barhl2	5.482916	-0.202106615520141	-0.200140884034682	2	2	TRUE	TRUE	123161
NC_133181.1	27411764	27411799	36	*	14	Distal Intergenic	7	27283093	27286922	3830	1	barhl2	NM_205740.1	128671	gene-barhl2	5.482916	-0.202106615520141	-0.200140884034682	2	2	TRUE	TRUE	128688
NC_133181.1	27418605	27418631	27	*	16	Distal Intergenic	7	27283093	27286922	3830	1	barhl2	NM_205740.1	135512	gene-barhl2	5.482916	-0.202106615520141	-0.200140884034682	2	2	TRUE	TRUE	135525
NC_133181.1	27554711	27554876	166	*	42	Distal Intergenic	7	27636847	27645066	8220	2	znf326	XM_073953299.1	90190	gene-znf326	0.960916	-1.27730553127642	-1.30498282815536	2	2	TRUE	TRUE	90273
NC_133181.1	27554942	27554969	28	*	15	Distal Intergenic	7	27636847	27645066	8220	2	znf326	XM_073953299.1	90097	gene-znf326	0.960916	-1.27730553127642	-1.30498282815536	2	2	TRUE	TRUE	90111
NC_133181.1	27555061	27555091	31	*	25	Distal Intergenic	7	27636847	27645066	8220	2	znf326	XM_073953299.1	89975	gene-znf326	0.960916	-1.27730553127642	-1.30498282815536	2	2	TRUE	TRUE	89990
NC_133181.1	27564718	27564767	50	*	14	Distal Intergenic	7	27636847	27645066	8220	2	znf326	XM_073953299.1	80299	gene-znf326	0.960916	-1.27730553127642	-1.30498282815536	2	2	TRUE	TRUE	80324
NC_133181.1	27574529	27574588	60	*	37	Distal Intergenic	7	27636847	27645066	8220	2	znf326	XM_073953299.1	70478	gene-znf326	0.960916	-1.27730553127642	-1.30498282815536	2	2	TRUE	TRUE	70508
NC_133181.1	27609468	27609532	65	*	29	Distal Intergenic	7	27636847	27645066	8220	2	znf326	XM_073953299.1	35534	gene-znf326	0.960916	-1.27730553127642	-1.30498282815536	2	2	TRUE	TRUE	35566
NC_133181.1	27942351	27942388	38	*	16	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	206386	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	-79166
NC_133181.1	27942404	27942538	135	*	39	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	206439	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	-79268
NC_133181.1	27954571	27954597	27	*	22	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	218606	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	-91381
NC_133181.1	27987816	27987844	29	*	17	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	251851	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	110001
NC_133181.1	27988130	27988222	93	*	16	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	252165	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	109655
NC_133181.1	27988250	27988336	87	*	18	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	252285	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	109538
NC_133181.1	27992349	27992432	84	*	42	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	256384	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	105441
NC_133181.1	27995637	27995689	53	*	21	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	259672	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	102168
NC_133181.1	27995744	27995800	57	*	24	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	259779	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	102059
NC_133181.1	28255050	28255159	110	*	19	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	519085	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	117526
NC_133181.1	28255312	28255377	66	*	17	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	519347	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	117286
NC_133181.1	28348816	28348916	101	*	16	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	28324182	28372630	48449	2	LOC141386280	XR_012407968.1	23714	gene-LOC141386280	0	-Inf	-Inf	0	2	FALSE	TRUE	23764
NC_133181.1	28407997	28408066	70	*	36	3' UTR	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	672032	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	18864
NC_133181.1	28408144	28408182	39	*	21	3' UTR	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	672179	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	18732
NC_133181.1	28420372	28420435	64	*	31	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	684407	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	6492
NC_133181.1	28420805	28420857	53	*	29	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	684840	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	6064
NC_133181.1	28425784	28425860	77	*	22	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	689819	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	1073
NC_133181.1	28429313	28429413	101	*	34	Intron (XR_012407225.1/kyat3.2, intron 13 of 15)	7	27735965	28544820	808856	1	kyat3.2	XR_012407225.1	693348	gene-kyat3.2	16.1902525	0.465239085031179	0.484122241912958	2	2	TRUE	TRUE	-2468
NC_133181.1	28870797	28870843	47	*	15	Distal Intergenic	7	28862880	28865259	2380	2	LOC141386281	XR_012407969.1	-5538	gene-LOC141386281	0.0121835	-Inf	-3.50153213030163	0	2	FALSE	TRUE	-5561
NC_133181.1	29051035	29051092	58	*	15	Intron (XM_073954096.1/LOC141386270, intron 1 of 2)	7	28913773	29268734	354962	1	LOC141386270	XM_073954096.1	137262	gene-LOC141386270	0.0099055	-4.09631210887707	-4.04079722146932	0	2	FALSE	TRUE	4643
NC_133181.1	29161401	29161517	117	*	17	Intron (XM_073954096.1/LOC141386270, intron 1 of 2)	7	28913773	29268734	354962	1	LOC141386270	XM_073954096.1	247628	gene-LOC141386270	0.0099055	-4.09631210887707	-4.04079722146932	0	2	FALSE	TRUE	10052
NC_133181.1	29178303	29178412	110	*	28	Intron (XM_073954096.1/LOC141386270, intron 1 of 2)	7	28913773	29268734	354962	1	LOC141386270	XM_073954096.1	264530	gene-LOC141386270	0.0099055	-4.09631210887707	-4.04079722146932	0	2	FALSE	TRUE	-6846
NC_133181.1	29178429	29178461	33	*	14	Intron (XM_073954096.1/LOC141386270, intron 1 of 2)	7	28913773	29268734	354962	1	LOC141386270	XM_073954096.1	264656	gene-LOC141386270	0.0099055	-4.09631210887707	-4.04079722146932	0	2	FALSE	TRUE	-6934
NC_133181.1	29320071	29320172	102	*	15	Distal Intergenic	7	29366410	29366481	72	2	trnag-ucc-202	NA	46309	gene-trnag-ucc-202	0	-Inf	-Inf	0	2	FALSE	TRUE	46360
NC_133181.1	29372493	29372535	43	*	15	3' UTR	7	29371321	29392232	20912	2	hdlbpa	NM_201474.1	19697	gene-hdlbpa	226.85598	2.09293974286634	2.07707160417266	2	2	TRUE	TRUE	3773
NC_133181.1	29830077	29830126	50	*	21	Promoter (1-2kb)	7	29828771	29848732	19962	1	klhl30	XM_683058.10	1306	gene-klhl30	1.431428	-1.03001912387832	-1.01492750388967	2	2	TRUE	TRUE	1330
NC_133181.1	30131685	30131728	44	*	21	Intron (NM_001089582.1/slco2a1, intron 4 of 4)	7	30109191	30150148	40958	1	slco2a1	NM_001089582.1	22494	gene-slco2a1	0.220428	-2.18349565367183	-2.17012377933124	2	2	TRUE	TRUE	-20553
NC_133181.1	30138126	30138193	68	*	21	Intron (NM_001089582.1/slco2a1, intron 4 of 4)	7	30109191	30150148	40958	1	slco2a1	NM_001089582.1	28935	gene-slco2a1	0.220428	-2.18349565367183	-2.17012377933124	2	2	TRUE	TRUE	-14100
NC_133181.1	30363624	30363916	293	*	22	3' UTR	7	30162085	30978250	816166	1	LOC141386287	XM_073954141.1	201539	gene-LOC141386287	0	-Inf	-Inf	0	2	FALSE	TRUE	18892
NC_133181.1	30639173	30639278	106	*	15	Intron (XM_073954141.1/LOC141386287, intron 1 of 1)	7	30162085	30978250	816166	1	LOC141386287	XM_073954141.1	477088	gene-LOC141386287	0	-Inf	-Inf	0	2	FALSE	TRUE	-94
NC_133181.1	30713876	30713910	35	*	14	3' UTR	7	30162085	30978250	816166	1	LOC141386287	XM_073954141.1	551791	gene-LOC141386287	0	-Inf	-Inf	0	2	FALSE	TRUE	6603
NC_133181.1	30714026	30714080	55	*	15	3' UTR	7	30162085	30978250	816166	1	LOC141386287	XM_073954141.1	551941	gene-LOC141386287	0	-Inf	-Inf	0	2	FALSE	TRUE	6763
NC_133181.1	31391473	31391508	36	*	14	Intron (XM_073952557.1/tp63, intron 6 of 12)	7	31299663	31411647	111985	1	tp63	XM_073952557.1	91810	gene-tp63	34.807192	0.937139258285114	0.920429074538713	2	2	TRUE	TRUE	55663
NC_133181.1	31498611	31498656	46	*	34	Intron (XR_012407982.1/gb:ex154042, intron 5 of 6)	7	31472120	31502142	30023	1	gb:ex154042	XR_012407982.1	26491	gene-gb:ex154042	0.899052	-1.36994371528278	-1.09313077281084	2	2	TRUE	TRUE	-8745
NC_133181.1	31511499	31511551	53	*	25	Promoter (<=1kb)	7	31508157	31511551	3395	2	gfi1ab	NM_201338.1	0	gene-gfi1ab	1.2261935	-1.12543665451271	-1.10674814774984	2	2	TRUE	TRUE	207
NC_133181.1	31663630	31663757	128	*	25	Promoter (<=1kb)	7	31649172	31663942	14771	2	zbtb11	NM_212650.2	185	gene-zbtb11	10.7335555	0.21070548526396	0.174593107130706	2	2	TRUE	TRUE	249
NC_133181.1	32476021	32476058	38	*	25	5' UTR	7	32372177	32592745	220569	1	dlg1a	XM_005165898.6	103844	gene-dlg1a	7.1432545	-0.0390111794477858	-0.037067978030605	2	2	TRUE	TRUE	-54847
NC_133181.1	32581560	32581642	83	*	32	Intron (XM_005165898.6/dlg1a, intron 19 of 24)	7	32372177	32592745	220569	1	dlg1a	XM_005165898.6	209383	gene-dlg1a	7.1432545	-0.0390111794477858	-0.037067978030605	2	2	TRUE	TRUE	-532
NC_133181.1	32591465	32591490	26	*	21	3' UTR	7	32372177	32592745	220569	1	dlg1a	XM_005165898.6	219288	gene-dlg1a	7.1432545	-0.0390111794477858	-0.037067978030605	2	2	TRUE	TRUE	-10013
NC_133181.1	32592697	32592731	35	*	19	3' UTR	7	32372177	32592745	220569	1	dlg1a	XM_005165898.6	220520	gene-dlg1a	7.1432545	-0.0390111794477858	-0.037067978030605	2	2	TRUE	TRUE	-8776
NC_133181.1	32634789	32634819	31	*	20	3' UTR	7	32633053	32787922	154870	2	lrrc7	XM_005165962.6	153103	gene-lrrc7	0.144732	-2.44289171660575	-2.40434478587613	2	2	TRUE	TRUE	10543
NC_133181.1	33106832	33106880	49	*	16	3' UTR	7	33005057	33107419	102363	1	wwc3	XM_005165877.6	101775	gene-wwc3	6.2631055	-0.120917672319055	-0.146182836752502	2	2	TRUE	TRUE	-11921
NC_133181.1	33182550	33182584	35	*	17	Promoter (<=1kb)	7	33182240	33191119	8880	1	ttc22	XM_021471776.3	310	gene-ttc22	4.9180935	-0.269329869140351	-0.244069045029193	2	2	TRUE	TRUE	327
NC_133181.1	33242367	33242404	38	*	24	Intron (XM_009302460.5/sgip1a, intron 18 of 25)	7	33224066	33320670	96605	2	sgip1a	XM_009302460.5	78266	gene-sgip1a	0.740621	-1.43715370618624	-1.45258755970125	2	2	TRUE	TRUE	24247
NC_133181.1	33320613	33320798	186	*	19	Promoter (<=1kb)	7	33224066	33320670	96605	2	sgip1a	XM_009302460.5	0	gene-sgip1a	0.740621	-1.43715370618624	-1.45258755970125	2	2	TRUE	TRUE	-35
NC_133181.1	34167221	34167280	60	*	22	Intron (XM_001334793.8/cachd1, intron 3 of 26)	7	34106810	34256244	149435	2	cachd1	XM_001334793.8	88964	gene-cachd1	16.3186005	0.469450447661594	0.439207756364462	2	2	TRUE	TRUE	-74933
NC_133181.1	34167340	34167381	42	*	17	Intron (XM_001334793.8/cachd1, intron 3 of 26)	7	34106810	34256244	149435	2	cachd1	XM_001334793.8	88863	gene-cachd1	16.3186005	0.469450447661594	0.439207756364462	2	2	TRUE	TRUE	-75043
NC_133181.1	34302087	34302137	51	*	19	Promoter (<=1kb)	7	34288524	34302366	13843	2	ror1	XM_073954292.1	229	gene-ror1	5.02098	-0.256544318275202	-0.232190246342959	2	2	TRUE	TRUE	27063
NC_133181.1	34541986	34542064	79	*	17	Promoter (<=1kb)	7	34527304	34542321	15018	2	pgm1	NM_201025.1	257	gene-pgm1	47.216617	1.12415303302567	1.08351870105196	2	2	TRUE	TRUE	296
NC_133181.1	34570361	34570422	62	*	19	Intron (NM_001328132.1/itgb3bp, intron 7 of 8)	7	34563393	34576297	12905	1	itgb3bp	NM_001328132.1	6968	gene-itgb3bp	6.1656595	-0.129899732642437	-0.107907980135642	2	2	TRUE	TRUE	6998
NC_133181.1	34609253	34609325	73	*	18	Promoter (1-2kb)	7	34609219	34611017	1799	2	foxd3	NM_131290.2	1692	gene-foxd3	28.893883	0.822529501582632	0.817831628439304	2	2	TRUE	TRUE	1728
NC_133181.1	34609476	34609537	62	*	15	Promoter (1-2kb)	7	34609219	34611017	1799	2	foxd3	NM_131290.2	1480	gene-foxd3	28.893883	0.822529501582632	0.817831628439304	2	2	TRUE	TRUE	1511
NC_133181.1	34613793	34613913	121	*	31	Intron (XR_012407157.1/itgb3bp, intron 9 of 9)	7	34563393	34616864	53472	1	itgb3bp	XR_012407157.1	50400	gene-itgb3bp	6.1656595	-0.129899732642437	-0.107907980135642	2	2	TRUE	TRUE	-2836
NC_133181.1	34616309	34616376	68	*	15	Intron (XR_012407157.1/itgb3bp, intron 9 of 9)	7	34563393	34616864	53472	1	itgb3bp	XR_012407157.1	52916	gene-itgb3bp	6.1656595	-0.129899732642437	-0.107907980135642	2	2	TRUE	TRUE	-2892
NC_133181.1	34646218	34646274	57	*	29	Distal Intergenic	7	34619234	34624685	5452	1	LOC137495977	XR_011015997.2	26984	gene-LOC137495977	0.3812495	-1.8601817909201	-1.9734755622912	2	2	TRUE	TRUE	27012
NC_133181.1	34653479	34653521	43	*	19	Distal Intergenic	7	34619234	34624685	5452	1	LOC137495977	XR_011015997.2	34245	gene-LOC137495977	0.3812495	-1.8601817909201	-1.9734755622912	2	2	TRUE	TRUE	34266
