seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active	in_atac_peak	nearby_gene_active	nearby_gene_fin_dev	overlaps_chan_enhancer	overlaps_yuesong_cne
NC_133199.1	27215311	27215401	91	*	18	Intron (XM_005162747.6/zfhx4, intron 3 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	22036	gene-zfhx4	4.2932855	-0.375692611852134	TRUE	0	1	0	0	0
NC_133199.1	27216719	27216779	61	*	17	Intron (XM_005162747.6/zfhx4, intron 3 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	20658	gene-zfhx4	4.2932855	-0.375692611852134	TRUE	0	1	0	0	0
NC_133199.1	27229662	27229784	123	*	27	Intron (XM_005162747.6/zfhx4, intron 1 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	7653	gene-zfhx4	4.2932855	-0.375692611852134	TRUE	0	1	0	0	1
NC_133199.1	27239820	27239877	58	*	15	Promoter (1-2kb)	25	27160606	27241712	81107	2	zfhx4	XM_679268.11	1835	gene-zfhx4	4.2932855	-0.375692611852134	TRUE	0	1	0	0	0
NC_133199.1	27258430	27258536	107	*	35	Intron (XR_012399381.1/LOC137489241, intron 4 of 5)	25	27247373	27562865	315493	2	LOC137489241	XR_012399381.1	304329	gene-LOC137489241	0.0059385	-Inf	FALSE	0	0	0	0	0
NC_133199.1	27537940	27537987	48	*	14	Intron (XR_012399381.1/LOC137489241, intron 1 of 5)	25	27247373	27562865	315493	2	LOC137489241	XR_012399381.1	24878	gene-LOC137489241	0.0059385	-Inf	FALSE	1	0	0	0	0
NC_133199.1	27848041	27848119	79	*	15	Intron (NM_001305464.1/pola1, intron 36 of 36)	25	27761338	27853068	91731	1	pola1	NM_001305464.1	86703	gene-pola1	28.230503	0.804785804862655	TRUE	1	1	0	0	0
NC_133199.1	27859468	27859570	103	*	19	Intron (NM_131384.1/arxa, intron 3 of 4)	25	27857372	27863155	5784	2	arxa	NM_131384.1	3585	gene-arxa	12.2734365	0.273812467643741	TRUE	1	1	0	0	0
NC_133199.1	32785695	32785831	137	*	24	Distal Intergenic	25	32799192	32800761	1570	2	LOC110438354	XR_002456638.3	14930	gene-LOC110438354	0.234499	-1.86326375876939	TRUE	1	1	0	1	0
NC_133199.1	34049821	34049869	49	*	15	Intron (XM_068217236.2/aglb, intron 2 of 33)	25	33982067	34054059	71993	2	aglb	XM_068217236.2	4190	gene-aglb	0.041373	-3.15929629380699	FALSE	0	0	0	0	0
NC_133199.1	34780846	34780982	137	*	22	Intron (XR_012399471.1/dpyda, intron 15 of 20)	25	34534357	34913339	378983	1	dpyda	XR_012399471.1	246489	gene-dpyda	0.669835	-1.58655898663393	TRUE	1	1	0	0	0
NC_133199.1	38295670	38295769	100	*	27	Intron (XR_012399506.1/agap3, intron 13 of 13)	25	37677974	38663370	985397	2	agap3	XR_012399506.1	367601	gene-agap3	2.860013	-0.717449561496322	TRUE	1	1	0	0	1
NC_133199.1	38396284	38396318	35	*	15	Intron (XR_012399506.1/agap3, intron 12 of 13)	25	37677974	38663370	985397	2	agap3	XR_012399506.1	267052	gene-agap3	2.860013	-0.717449561496322	TRUE	1	1	0	0	0
NC_133199.1	38404401	38404545	145	*	47	Intron (XR_012399506.1/agap3, intron 12 of 13)	25	37677974	38663370	985397	2	agap3	XR_012399506.1	258825	gene-agap3	2.860013	-0.717449561496322	TRUE	1	1	0	0	0
NC_133199.1	38784739	38784894	156	*	37	Intron (XM_073941004.1/st18, intron 5 of 25)	25	38746172	38878841	132670	1	st18	XM_073941004.1	38567	gene-st18	2.460067	-0.730988995569237	TRUE	1	1	0	0	1
NC_133199.1	45219976	45220097	122	*	17	Distal Intergenic	25	45200929	45212422	11494	2	LOC100330485	XM_073941251.1	-7554	gene-LOC100330485	0	-Inf	FALSE	0	0	0	0	0
NC_133199.1	45281291	45281338	48	*	14	Intron (NM_001018133.2/ptprma, intron 16 of 19)	25	45265428	45535264	269837	2	ptprma	NM_001018133.2	253926	gene-ptprma	5.272741	-0.255331905154273	TRUE	0	1	0	0	0
NC_133200.1	9446085	9446167	83	*	15	Intron (NM_001017671.1/unc45a, intron 5 of 5)	26	9424317	9457962	33646	2	unc45a	NM_001017671.1	11795	gene-unc45a	5.844117	-0.115433184155012	TRUE	0	1	0	0	1
NC_133200.1	15450104	15450170	67	*	17	Promoter (1-2kb)	26	15449024	15451934	2911	1	dbx1b	NM_131178.1	1080	gene-dbx1b	25.465819	0.739610845235177	TRUE	1	1	0	0	0
NC_133200.1	17915530	17915609	80	*	17	Intron (XM_073942381.1/ccnd2a, intron 5 of 6)	26	17907113	18182520	275408	2	ccnd2a	XM_073942381.1	266911	gene-ccnd2a	32.2994195	0.888119808958204	TRUE	1	1	0	0	0
NC_133200.1	17921813	17921865	53	*	18	Intron (XM_073942381.1/ccnd2a, intron 3 of 6)	26	17907113	18182520	275408	2	ccnd2a	XM_073942381.1	260655	gene-ccnd2a	32.2994195	0.888119808958204	TRUE	0	1	0	0	0
NC_133200.1	27192079	27192117	39	*	15	Distal Intergenic	26	27196235	27200831	4597	1	LOC141380977	XR_012400431.1	-4118	gene-LOC141380977	0.032479	-3.07223279372264	FALSE	0	0	0	0	0
NC_133200.1	36117268	36117344	77	*	25	Intron (XM_073942163.1/roraa, intron 1 of 10)	26	35947501	36473677	526177	1	roraa	XM_073942163.1	169767	gene-roraa	0.62803	-1.48515629387125	TRUE	1	1	0	0	0
NC_133200.1	36717651	36717715	65	*	15	Distal Intergenic	26	36667161	36670964	3804	2	LOC141381022	XM_073943371.1	-46687	gene-LOC141381022	0.0123115	-Inf	FALSE	1	0	0	0	0
