cne_chr	cne_start	cne_end	cne_phastcons	atac_chr	atac_start	atac_end	atac_peak_name	atac_score
NC_133176.1	388023	388123	16	NC_133176.1	387742	388143	Interval_46	0
NC_133176.1	595589	595671	17	NC_133176.1	595441	595919	Interval_83	0
NC_133176.1	716659	716721	20	NC_133176.1	716077	716916	Interval_113	0
NC_133176.1	905984	906095	26	NC_133176.1	905985	906732	Interval_146	0
NC_133176.1	916145	916222	15	NC_133176.1	914907	916419	Interval_147	0
NC_133176.1	978126	978181	15	NC_133176.1	977912	979448	Interval_161	0
NC_133176.1	2049048	2049080	15	NC_133176.1	2048887	2049678	Interval_446	0
NC_133176.1	2305852	2305926	16	NC_133176.1	2305589	2306636	Interval_516	0
NC_133176.1	5471331	5471459	16	NC_133176.1	5471043	5474252	Interval_1309	0
NC_133176.1	7551021	7551152	20	NC_133176.1	7550783	7551101	Interval_1759	0
NC_133176.1	7835019	7835146	19	NC_133176.1	7834684	7835138	Interval_1808	0
NC_133176.1	8285240	8285331	18	NC_133176.1	8285244	8285481	Interval_1920	0
NC_133176.1	8807371	8807462	17	NC_133176.1	8807064	8807476	Interval_2038	0
NC_133176.1	9277980	9278106	18	NC_133176.1	9277969	9278844	Interval_2135	0
NC_133176.1	10595823	10595867	15	NC_133176.1	10595510	10595895	Interval_2386	0
NC_133176.1	11034157	11034315	28	NC_133176.1	11034204	11034702	Interval_2448	0
NC_133176.1	11042677	11042785	23	NC_133176.1	11042757	11043092	Interval_2451	0
NC_133176.1	15492006	15492134	19	NC_133176.1	15491510	15492174	Interval_3161	0
NC_133176.1	19914364	19914416	17	NC_133176.1	19914174	19914528	Interval_3831	0
NC_133176.1	20186504	20186554	14	NC_133176.1	20186502	20187627	Interval_3872	0
NC_133176.1	20298708	20298776	14	NC_133176.1	20298727	20299049	Interval_3889	0
NC_133176.1	20932688	20932765	16	NC_133176.1	20932692	20933010	Interval_3991	0
NC_133176.1	21677492	21677595	16	NC_133176.1	21676937	21677607	Interval_4097	0
NC_133176.1	22011571	22011618	14	NC_133176.1	22011591	22012130	Interval_4137	0
NC_133176.1	22382100	22382570	34	NC_133176.1	22382455	22382788	Interval_4194	0
NC_133176.1	22914343	22914446	16	NC_133176.1	22914407	22914742	Interval_4243	0
NC_133176.1	24125612	24125770	17	NC_133176.1	24124920	24125959	Interval_4423	0
NC_133176.1	24529464	24529595	16	NC_133176.1	24528250	24529983	Interval_4468	0
NC_133176.1	25555105	25555184	15	NC_133176.1	25555139	25556180	Interval_4600	0
NC_133176.1	25671789	25671824	14	NC_133176.1	25671615	25672806	Interval_4622	0
NC_133176.1	25723844	25723962	16	NC_133176.1	25723662	25724077	Interval_4635	0
NC_133176.1	25874443	25874597	23	NC_133176.1	25874498	25874842	Interval_4664	0
NC_133176.1	25874703	25874762	15	NC_133176.1	25874498	25874842	Interval_4664	0
NC_133176.1	26093902	26093941	14	NC_133176.1	26093905	26094087	Interval_4697	0
NC_133176.1	26609319	26609382	15	NC_133176.1	26608231	26610039	Interval_4772	0
NC_133176.1	27719984	27720233	26	NC_133176.1	27718763	27720804	Interval_4928	0
NC_133176.1	28028038	28028100	15	NC_133176.1	28027501	28028049	Interval_4990	0
NC_133176.1	28677368	28677445	15	NC_133176.1	28676624	28678681	Interval_5090	0
NC_133176.1	28839241	28839317	16	NC_133176.1	28837858	28839824	Interval_5126	0
NC_133176.1	29222713	29222826	15	NC_133176.1	29221590	29223283	Interval_5189	0
NC_133176.1	29556681	29556757	15	NC_133176.1	29555802	29556930	Interval_5237	0
NC_133176.1	32677891	32678022	23	NC_133176.1	32677990	32678237	Interval_5449	0
NC_133176.1	33142276	33142651	46	NC_133176.1	33142476	33143248	Interval_5526	0
NC_133176.1	33307416	33307483	18	NC_133176.1	33307210	33307613	Interval_5562	0
NC_133176.1	33372282	33372504	22	NC_133176.1	33372161	33372586	Interval_5571	0
NC_133176.1	34362870	34362977	15	NC_133176.1	34362633	34363402	Interval_5705	0
NC_133176.1	35404971	35405046	14	NC_133176.1	35404908	35405406	Interval_5811	0
NC_133176.1	35405143	35405249	20	NC_133176.1	35404908	35405406	Interval_5811	0
NC_133176.1	35436124	35436537	50	NC_133176.1	35435293	35436895	Interval_5818	0
NC_133176.1	36845404	36845456	14	NC_133176.1	36844423	36845405	Interval_6077	0
NC_133176.1	37782109	37782229	17	NC_133176.1	37782131	37782835	Interval_6214	0
NC_133176.1	38749618	38749677	18	NC_133176.1	38749149	38749821	Interval_6363	0
NC_133176.1	38755032	38755140	18	NC_133176.1	38754830	38755506	Interval_6364	0
NC_133176.1	38765751	38765833	15	NC_133176.1	38764165	38765839	Interval_6366	0
NC_133176.1	38945259	38945322	15	NC_133176.1	38944515	38946897	Interval_6397	0
NC_133176.1	39183137	39183209	15	NC_133176.1	39183008	39184426	Interval_6438	0
NC_133176.1	39528751	39528817	16	NC_133176.1	39528448	39529118	Interval_6486	0
NC_133176.1	39569363	39569507	17	NC_133176.1	39569196	39569492	Interval_6492	0
NC_133176.1	39628726	39628826	27	NC_133176.1	39628613	39629450	Interval_6503	0
NC_133176.1	41893986	41894135	16	NC_133176.1	41893753	41894033	Interval_6802	0
NC_133176.1	45186559	45186648	21	NC_133176.1	45186381	45187072	Interval_7334	0
NC_133176.1	45235101	45235439	20	NC_133176.1	45235110	45237167	Interval_7339	0
NC_133176.1	46036371	46036524	26	NC_133176.1	46035711	46037325	Interval_7485	0
NC_133176.1	47472798	47472928	23	NC_133176.1	47472235	47472885	Interval_7710	0
NC_133176.1	48651858	48651911	17	NC_133176.1	48651609	48651937	Interval_7817	0
NC_133176.1	49800222	49800270	15	NC_133176.1	49799805	49800440	Interval_7965	0
NC_133176.1	49931767	49931811	15	NC_133176.1	49931705	49931884	Interval_7985	0
NC_133176.1	50798619	50798781	26	NC_133176.1	50798429	50798853	Interval_8139	0
NC_133176.1	51795447	51795546	15	NC_133176.1	51795247	51795626	Interval_8341	0
NC_133176.1	53213842	53213872	13	NC_133176.1	53213640	53214146	Interval_8637	0
NC_133176.1	53681312	53681385	16	NC_133176.1	53680941	53681688	Interval_8732	0
NC_133176.1	54568848	54568976	20	NC_133176.1	54568426	54568917	Interval_8873	0
NC_133176.1	54694198	54694277	19	NC_133176.1	54693095	54694551	Interval_8893	0
NC_133176.1	54694299	54694409	18	NC_133176.1	54693095	54694551	Interval_8893	0
NC_133176.1	54694485	54694600	20	NC_133176.1	54693095	54694551	Interval_8893	0
NC_133176.1	56025507	56025585	18	NC_133176.1	56025296	56027051	Interval_9169	0
NC_133176.1	56708834	56708992	24	NC_133176.1	56708186	56709077	Interval_9352	0
NC_133176.1	57012313	57012443	22	NC_133176.1	57011820	57014917	Interval_9401	0
NC_133176.1	57042837	57042964	23	NC_133176.1	57042655	57042931	Interval_9409	0
NC_133176.1	57099004	57099060	18	NC_133176.1	57098332	57099964	Interval_9424	0
NC_133176.1	57435141	57435263	16	NC_133176.1	57433968	57435466	Interval_9481	0
NC_133176.1	57495474	57495542	18	NC_133176.1	57495420	57495985	Interval_9495	0
NC_133176.1	57814150	57814247	15	NC_133176.1	57814011	57815323	Interval_9566	0
NC_133176.1	58199719	58199820	21	NC_133176.1	58199539	58200058	Interval_9644	0
NC_133176.1	58219541	58219741	25	NC_133176.1	58218797	58219813	Interval_9650	0
NC_133176.1	58501066	58501179	16	NC_133176.1	58500770	58501272	Interval_9692	0
NC_133176.1	58531841	58531925	16	NC_133176.1	58531528	58532103	Interval_9698	0
NC_133176.1	58661814	58661922	18	NC_133176.1	58661722	58662002	Interval_9728	0
NC_133176.1	59265237	59265416	40	NC_133176.1	59263557	59265686	Interval_9876	0
NC_133176.1	62020217	62020370	25	NC_133176.1	62020294	62020591	Interval_10500	0
NC_133176.1	62076151	62076538	23	NC_133176.1	62075838	62076200	Interval_10515	0
NC_133176.1	62183878	62183979	19	NC_133176.1	62183388	62184315	Interval_10543	0
NC_133176.1	62314259	62314375	17	NC_133176.1	62313699	62314385	Interval_10572	0
NC_133199.1	817072	817167	18	NC_133199.1	817031	817359	Interval_215877	0
NC_133199.1	1022785	1022878	15	NC_133199.1	1022318	1022956	Interval_215926	0
NC_133199.1	1095570	1095716	32	NC_133199.1	1095334	1095788	Interval_215936	0
NC_133199.1	1213185	1213313	24	NC_133199.1	1212774	1213265	Interval_215951	0
NC_133199.1	1255342	1255536	23	NC_133199.1	1255171	1255413	Interval_215959	0
NC_133199.1	1328587	1328705	18	NC_133199.1	1328044	1328862	Interval_215978	0
NC_133199.1	2364126	2364185	14	NC_133199.1	2363648	2364558	Interval_216176	0
NC_133199.1	3052846	3052966	18	NC_133199.1	3052477	3053715	Interval_216284	0
NC_133199.1	3516933	3517047	16	NC_133199.1	3516537	3517647	Interval_216349	0
NC_133199.1	3726444	3726506	19	NC_133199.1	3726269	3726627	Interval_216387	0
NC_133199.1	4793129	4793189	19	NC_133199.1	4792682	4793479	Interval_216579	0
NC_133199.1	5068399	5068484	23	NC_133199.1	5067760	5068428	Interval_216634	0
NC_133199.1	5200301	5200352	16	NC_133199.1	5200159	5200747	Interval_216667	0
NC_133199.1	5225295	5225353	17	NC_133199.1	5225274	5225470	Interval_216674	0
NC_133199.1	5976000	5976177	19	NC_133199.1	5975735	5977563	Interval_216792	0
NC_133199.1	8074986	8075047	14	NC_133199.1	8073622	8075347	Interval_217101	0
NC_133199.1	8572777	8572875	27	NC_133199.1	8572011	8573556	Interval_217173	0
NC_133199.1	8924032	8924098	16	NC_133199.1	8923532	8924505	Interval_217226	0
NC_133199.1	8945453	8945552	35	NC_133199.1	8944328	8945516	Interval_217229	0
NC_133199.1	10771722	10771950	22	NC_133199.1	10769535	10772027	Interval_217480	0
NC_133199.1	11274685	11274856	22	NC_133199.1	11274434	11275241	Interval_217563	0
NC_133199.1	11890851	11890928	16	NC_133199.1	11889702	11891936	Interval_217647	0
NC_133199.1	14634278	14634365	17	NC_133199.1	14634110	14634619	Interval_217884	0
NC_133199.1	15286773	15286875	16	NC_133199.1	15286445	15287678	Interval_217979	0
NC_133199.1	15442288	15442367	20	NC_133199.1	15441301	15442555	Interval_218007	0
NC_133199.1	15462928	15463015	17	NC_133199.1	15462884	15463363	Interval_218012	0
NC_133199.1	15538862	15538966	16	NC_133199.1	15538581	15539113	Interval_218027	0
NC_133199.1	15682469	15682552	16	NC_133199.1	15682219	15683437	Interval_218056	0
NC_133199.1	15843483	15843625	18	NC_133199.1	15843443	15843615	Interval_218085	0
NC_133199.1	16035979	16036035	18	NC_133199.1	16035987	16036459	Interval_218118	0
NC_133199.1	17370228	17370316	22	NC_133199.1	17369566	17370681	Interval_218321	0
NC_133199.1	20514355	20514580	28	NC_133199.1	20514532	20515389	Interval_218491	0
NC_133199.1	20564552	20564755	35	NC_133199.1	20564390	20564624	Interval_218503	0
NC_133199.1	20888956	20889024	16	NC_133199.1	20888853	20889357	Interval_218538	0
NC_133199.1	22441232	22441296	15	NC_133199.1	22441019	22441372	Interval_218756	0
NC_133199.1	22700889	22701219	43	NC_133199.1	22700997	22701198	Interval_218782	0
NC_133199.1	22920706	22920856	27	NC_133199.1	22920778	22921209	Interval_218819	0
NC_133199.1	23579931	23580058	27	NC_133199.1	23579776	23579951	Interval_218917	0
NC_133199.1	23586433	23586507	15	NC_133199.1	23586299	23586609	Interval_218920	0
NC_133199.1	24856291	24856432	20	NC_133199.1	24855851	24856541	Interval_219097	0
NC_133199.1	25410398	25410518	21	NC_133199.1	25410378	25410624	Interval_219171	0
NC_133199.1	25444066	25444195	17	NC_133199.1	25444009	25444223	Interval_219176	0
NC_133199.1	25726225	25726326	18	NC_133199.1	25726303	25726623	Interval_219214	0
NC_133199.1	27233537	27233650	19	NC_133199.1	27232543	27234828	Interval_219402	0
NC_133199.1	27657553	27657600	16	NC_133199.1	27657428	27657852	Interval_219461	0
NC_133199.1	27712316	27712393	19	NC_133199.1	27711973	27713310	Interval_219470	0
NC_133199.1	27759637	27759819	26	NC_133199.1	27759526	27761621	Interval_219476	0
NC_133199.1	27859467	27859570	18	NC_133199.1	27858352	27859655	Interval_219494	0
NC_133199.1	29005820	29005958	26	NC_133199.1	29005851	29006066	Interval_219643	0
NC_133199.1	29013827	29014001	19	NC_133199.1	29013694	29013997	Interval_219644	0
NC_133199.1	29513925	29513993	16	NC_133199.1	29513787	29514508	Interval_219741	0
NC_133199.1	30560301	30560396	15	NC_133199.1	30560190	30560450	Interval_219874	0
NC_133199.1	30611873	30611956	15	NC_133199.1	30611851	30612143	Interval_219881	0
NC_133199.1	31265185	31265287	19	NC_133199.1	31265232	31265781	Interval_219973	0
NC_133199.1	31272444	31272592	33	NC_133199.1	31272477	31272744	Interval_219975	0
NC_133199.1	32958951	32959038	20	NC_133199.1	32958775	32958975	Interval_220194	0
NC_133199.1	33810101	33810235	16	NC_133199.1	33809469	33810429	Interval_220375	0
NC_133199.1	34780845	34780982	20	NC_133199.1	34780032	34781668	Interval_220559	0
NC_133199.1	36212683	36212730	14	NC_133199.1	36212643	36212868	Interval_220842	0
NC_133199.1	37884764	37884920	32	NC_133199.1	37883454	37885818	Interval_221145	0
NC_133199.1	38296264	38296350	16	NC_133199.1	38295184	38296349	Interval_221196	0
NC_133199.1	38297768	38297898	28	NC_133199.1	38297842	38298330	Interval_221197	0
NC_133199.1	39134808	39134989	45	NC_133199.1	39134739	39135222	Interval_221337	0
NC_133199.1	39251150	39251190	15	NC_133199.1	39249760	39251818	Interval_221361	0
NC_133199.1	40604494	40604556	15	NC_133199.1	40603820	40604535	Interval_221564	0
NC_133199.1	41519695	41519742	14	NC_133199.1	41519589	41520634	Interval_221679	0
NC_133199.1	41546740	41546804	20	NC_133199.1	41546734	41547226	Interval_221685	0
NC_133199.1	42511118	42511393	38	NC_133199.1	42511116	42514100	Interval_221895	0
NC_133199.1	42511526	42511649	21	NC_133199.1	42511116	42514100	Interval_221895	0
NC_133199.1	42795656	42795860	27	NC_133199.1	42795330	42795850	Interval_221965	0
NC_133199.1	42808844	42809042	23	NC_133199.1	42808527	42808981	Interval_221970	0
NC_133199.1	43195680	43195771	17	NC_133199.1	43195519	43195713	Interval_222045	0
NC_133199.1	43506224	43506338	22	NC_133199.1	43506277	43506451	Interval_222100	0
NC_133199.1	43520052	43520183	16	NC_133199.1	43519430	43520188	Interval_222104	0
NC_133199.1	44078253	44078338	15	NC_133199.1	44078044	44078420	Interval_222247	0
NC_133199.1	44393551	44393658	19	NC_133199.1	44393328	44394145	Interval_222331	0
NC_133199.1	44393751	44393884	19	NC_133199.1	44393328	44394145	Interval_222331	0
NC_133199.1	44397593	44397718	22	NC_133199.1	44396910	44397797	Interval_222332	0
NC_133199.1	44425221	44425335	20	NC_133199.1	44425084	44425440	Interval_222338	0
NC_133199.1	44473333	44473443	18	NC_133199.1	44473324	44474012	Interval_222351	0
NC_133199.1	45224231	45224407	27	NC_133199.1	45224381	45224584	Interval_222524	0
NC_133199.1	45427374	45427421	14	NC_133199.1	45427375	45427735	Interval_222569	0
NC_133199.1	45965828	45965867	15	NC_133199.1	45965654	45966086	Interval_222683	0
NC_133199.1	45987986	45988141	23	NC_133199.1	45987886	45988328	Interval_222687	0
NC_133199.1	46021578	46021777	19	NC_133199.1	46021743	46023437	Interval_222693	0
NC_133199.1	46174492	46174720	22	NC_133199.1	46174461	46174655	Interval_222722	0
NC_133182.1	976255	976348	18	NC_133182.1	975629	976294	Interval_62290	0
NC_133182.1	986627	986879	74	NC_133182.1	986584	987669	Interval_62293	0
NC_133182.1	987480	987669	34	NC_133182.1	986584	987669	Interval_62293	0
NC_133182.1	989664	989802	24	NC_133182.1	989283	990219	Interval_62294	0
NC_133182.1	1212615	1212720	21	NC_133182.1	1212558	1213836	Interval_62348	0
NC_133182.1	1425774	1425830	15	NC_133182.1	1425680	1426118	Interval_62413	0
NC_133182.1	1893836	1893906	17	NC_133182.1	1893549	1894164	Interval_62538	0
NC_133182.1	1923490	1923543	17	NC_133182.1	1923380	1923654	Interval_62545	0
NC_133182.1	1992742	1993199	35	NC_133182.1	1992676	1993449	Interval_62563	0
NC_133182.1	5063358	5063512	25	NC_133182.1	5062876	5063446	Interval_63135	0
NC_133182.1	5070269	5070548	45	NC_133182.1	5070102	5070878	Interval_63137	0
NC_133182.1	6333432	6333730	25	NC_133182.1	6333280	6333731	Interval_63416	0
NC_133182.1	6446120	6446287	27	NC_133182.1	6446111	6447243	Interval_63444	0
NC_133182.1	6460072	6460162	20	NC_133182.1	6459471	6460719	Interval_63446	0
NC_133182.1	6635325	6635390	16	NC_133182.1	6634913	6635683	Interval_63482	0
NC_133182.1	6677380	6677443	18	NC_133182.1	6677147	6678877	Interval_63492	0
NC_133182.1	6911178	6911272	20	NC_133182.1	6910136	6911276	Interval_63542	0
NC_133182.1	7217753	7217884	15	NC_133182.1	7217781	7218110	Interval_63608	0
NC_133182.1	7440716	7440809	17	NC_133182.1	7440380	7440956	Interval_63644	0
NC_133182.1	7550911	7551133	33	NC_133182.1	7549022	7551449	Interval_63666	0
NC_133182.1	12178483	12178636	19	NC_133182.1	12177738	12178626	Interval_64850	0
NC_133182.1	13209981	13210124	16	NC_133182.1	13209640	13210397	Interval_65125	0
NC_133182.1	13904604	13904690	19	NC_133182.1	13904432	13904684	Interval_65267	0
NC_133182.1	14227565	14227635	16	NC_133182.1	14227457	14228021	Interval_65340	0
NC_133182.1	14404332	14404390	15	NC_133182.1	14404323	14404664	Interval_65380	0
NC_133182.1	15830188	15830300	17	NC_133182.1	15830168	15830824	Interval_65712	0
NC_133182.1	17744268	17744366	17	NC_133182.1	17744274	17744548	Interval_66066	0
NC_133182.1	17744385	17744482	30	NC_133182.1	17744274	17744548	Interval_66066	0
NC_133182.1	18715903	18716070	19	NC_133182.1	18715880	18719287	Interval_66225	0
NC_133182.1	18716429	18716544	32	NC_133182.1	18715880	18719287	Interval_66225	0
NC_133182.1	18752241	18752303	15	NC_133182.1	18752217	18753023	Interval_66230	0
NC_133182.1	19536545	19536679	18	NC_133182.1	19536457	19536996	Interval_66323	0
NC_133182.1	20241407	20241549	29	NC_133182.1	20240398	20241860	Interval_66415	0
NC_133182.1	20271570	20271813	28	NC_133182.1	20271620	20271871	Interval_66418	0
NC_133182.1	20729914	20729975	14	NC_133182.1	20729668	20730073	Interval_66474	0
NC_133182.1	20868719	20868796	21	NC_133182.1	20868540	20869071	Interval_66487	0
NC_133182.1	21929773	21930113	42	NC_133182.1	21929578	21930417	Interval_66683	0
NC_133182.1	22308022	22308137	18	NC_133182.1	22307817	22309571	Interval_66756	0
NC_133182.1	22308638	22308675	14	NC_133182.1	22307817	22309571	Interval_66756	0
NC_133182.1	22777056	22777211	17	NC_133182.1	22775858	22777219	Interval_66853	0
NC_133182.1	22798758	22798827	15	NC_133182.1	22797957	22798811	Interval_66858	0
NC_133182.1	22803971	22804189	27	NC_133182.1	22803666	22805022	Interval_66859	0
NC_133182.1	22871516	22871607	21	NC_133182.1	22870959	22871516	Interval_66867	0
NC_133182.1	26322742	26322831	28	NC_133182.1	26321917	26323120	Interval_67357	0
NC_133182.1	26416607	26416667	15	NC_133182.1	26416268	26417353	Interval_67363	0
NC_133182.1	27322109	27322166	17	NC_133182.1	27320776	27322613	Interval_67474	0
NC_133182.1	27338916	27339049	32	NC_133182.1	27337601	27339902	Interval_67478	0
NC_133182.1	27386834	27386908	16	NC_133182.1	27386559	27387426	Interval_67489	0
NC_133182.1	27434036	27434102	15	NC_133182.1	27433501	27434162	Interval_67499	0
NC_133182.1	27806838	27806869	16	NC_133182.1	27806418	27807033	Interval_67555	0
NC_133182.1	27821429	27821542	25	NC_133182.1	27821334	27822946	Interval_67556	0
NC_133182.1	27821693	27821827	17	NC_133182.1	27821334	27822946	Interval_67556	0
NC_133182.1	28164330	28164433	24	NC_133182.1	28163150	28164383	Interval_67611	0
NC_133182.1	28182151	28182228	20	NC_133182.1	28181023	28183989	Interval_67613	0
NC_133182.1	28241236	28241280	14	NC_133182.1	28241233	28241789	Interval_67624	0
NC_133182.1	28341516	28341588	17	NC_133182.1	28340405	28341526	Interval_67639	0
NC_133182.1	28681613	28681737	19	NC_133182.1	28681559	28681774	Interval_67693	0
NC_133182.1	30621790	30621891	16	NC_133182.1	30621321	30621903	Interval_67913	0
NC_133182.1	30979624	30979734	23	NC_133182.1	30978663	30979769	Interval_67961	0
NC_133182.1	31556437	31556502	16	NC_133182.1	31556455	31556787	Interval_68038	0
NC_133182.1	32083952	32084224	28	NC_133182.1	32083884	32084410	Interval_68119	0
NC_133182.1	34266006	34266042	15	NC_133182.1	34265555	34267085	Interval_68440	0
NC_133182.1	34362661	34362733	22	NC_133182.1	34361852	34362918	Interval_68456	0
NC_133182.1	34362784	34362861	17	NC_133182.1	34361852	34362918	Interval_68456	0
