seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	flank_txIds	flank_geneIds	flank_gene_distances
NC_133195.1	32100094	32100232	139	*	17	Intron (XM_009294773.5/ryr3, intron 18 of 102)	21	32009874	32158989	149116	2	ryr3	XM_009294773.5	58757	XM_009294773.5;XM_009294774.5;XM_009294775.5;XM_068215650.2;XR_012395818.1;XR_012395819.1;XR_012395820.1	ryr3;ryr3;ryr3;ryr3;ryr3;ryr3;ryr3	0;0;0;0;0;0;0
NC_133195.1	32109796	32109905	110	*	16	Intron (XM_009294773.5/ryr3, intron 12 of 102)	21	32009874	32158989	149116	2	ryr3	XM_009294773.5	49084	XM_009294773.5;XM_009294774.5;XM_009294775.5;XM_068215650.2;XR_012395818.1;XR_012395819.1;XR_012395820.1	ryr3;ryr3;ryr3;ryr3;ryr3;ryr3;ryr3	0;0;0;0;0;0;0
NC_133195.1	37536755	37536886	132	*	18	Intron (XM_005160720.5/hmcn1, intron 4 of 106)	21	37430398	37565815	135418	2	hmcn1	XM_005160720.5	28929	XM_005160720.5;XM_068215478.1;XM_073932713.1;NM_001190304.2	hmcn1;hmcn1;hmcn1;hmcn1	0;0;0;0
NC_133195.1	44007283	44007405	123	*	26	3' UTR	21	44006780	44012070	5291	2	gja1b	NM_131038.1	4665	NM_131038.1	gja1b	0
NC_133195.1	45769343	45769469	127	*	24	Intron (XR_012396040.1/LOC137488687, intron 4 of 8)	21	45727474	45736675	9202	2	vgll2a	XM_068215456.2	-32668	XR_012396040.1;XR_012396039.1;XR_012396041.1;XR_011007851.2;XR_012396034.1;XR_012396037.1;XR_012396038.1;XR_012396033.1;XR_012396035.1;XR_012396036.1	LOC137488687;LOC137488687;LOC137488687;LOC137488687;LOC137488687;LOC137488687;LOC137488687;LOC137488687;LOC137488687;LOC137488687	0;0;0;0;0;0;0;0;0;0
NC_133195.1	49240906	49240993	88	*	21	Promoter (2-3kb)	21	49238332	49244387	6056	1	bmp2b	NM_131360.2	2574	NM_131360.2;XM_073933686.1;XM_073933687.1;XM_073933688.1;XM_073933689.1;XM_073933690.1	bmp2b;fermt1;fermt1;fermt1;fermt1;fermt1	0;0;0;0;0;0
NC_133195.1	54471927	54472014	88	*	18	Promoter (1-2kb)	21	54470484	54483879	13396	1	hsp90ab1	NM_131310.3	1443	NM_131310.3	hsp90ab1	0
NC_133190.1	3098734	3098818	85	*	32	Intron (XM_073924238.1/fndc3a, intron 1 of 23)	16	3044829	3102650	57822	2	fndc3a	XM_073924238.1	3832	XM_073924238.1;XM_073924240.1;XM_073924232.1;XM_073924235.1;XM_073924236.1;XM_073924239.1;XM_073924230.1;XM_073924231.1;XM_073924233.1;XM_073924234.1	fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a	0;0;0;0;0;0;0;0;0;0
NC_133190.1	6060061	6060123	63	*	15	Promoter (2-3kb)	16	6056108	6062431	6324	2	hnrnpl2	XM_073923221.1	2308	XR_012391240.1;NM_001423736.1;NM_213383.2;XM_073923220.1;XM_073923221.1	brwd1;hnrnpl2;hnrnpl2;hnrnpl2;hnrnpl2	0;0;0;0;0
NC_133190.1	13724210	13724793	584	*	50	Promoter (1-2kb)	16	13724141	13725945	1805	2	fkrp	NM_001042689.1	1152	XM_009291521.4;XM_009291522.4;NM_001089490.1;NM_001042689.1;NM_001386261.1;NM_001386262.1;XM_073922597.1	fkrp;fkrp;fkrp;fkrp;si:dkey-31c13.1;si:dkey-31c13.1;si:dkey-31c13.1	0;0;0;0;-2606;-2606;-2616
NC_133190.1	18829989	18830113	125	*	23	Intron (XM_073922838.1/flot2b, intron 5 of 10)	16	18818891	18839740	20850	1	flot2b	NM_200639.1	11098	XM_073922838.1;NM_200639.1	flot2b;flot2b	0;0
NC_133190.1	29884882	29885027	146	*	16	Intron (XM_068213454.2/tbx4, intron 3 of 8)	16	29873845	29897694	23850	1	tbx4	NM_130914.2	11037	XM_068213454.2;XM_073922710.1;XM_073922709.1;NM_130914.2	tbx4;tbx4;tbx4;tbx4	0;0;0;0
NC_133190.1	29893269	29893416	148	*	18	Intron (XM_068213454.2/tbx4, intron 6 of 8)	16	29873845	29897694	23850	1	tbx4	NM_130914.2	19424	XM_068213454.2;XM_073922710.1;XM_073922709.1;NM_130914.2	tbx4;tbx4;tbx4;tbx4	0;0;0;0
NC_133190.1	30885761	30885838	78	*	21	Intron (NM_200251.2/slc43a2a, intron 4 of 4)	16	30875397	30915272	39876	1	slc43a2a	NM_200251.2	10364	NM_200251.2	slc43a2a	0
NC_133190.1	35332384	35332476	93	*	19	Intron (XR_012390919.1/nbeab, intron 29 of 29)	16	35325372	35354342	28971	1	postnb	NM_203421.1	7012	XR_012390919.1;XR_012390920.1;XM_009291791.4;XM_009291792.5;XM_068213481.2;XM_073922798.1;XM_073922799.1;XM_073922800.1;XM_073922801.1;XM_073922802.1;NM_001077786.1;NM_203421.1	nbeab;nbeab;postnb;postnb;postnb;postnb;postnb;postnb;postnb;postnb;postnb;postnb	0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1	35334865	35334975	111	*	20	Intron (XR_012390919.1/nbeab, intron 29 of 29)	16	35325372	35354342	28971	1	postnb	NM_203421.1	9493	XR_012390919.1;XR_012390920.1;XM_009291791.4;XM_009291792.5;XM_068213481.2;XM_073922798.1;XM_073922799.1;XM_073922800.1;XM_073922801.1;XM_073922802.1;NM_001077786.1;NM_203421.1	nbeab;nbeab;postnb;postnb;postnb;postnb;postnb;postnb;postnb;postnb;postnb;postnb	0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1	38068030	38068137	108	*	19	Intron (XM_073923919.1/mecom, intron 8 of 15)	16	38038641	38092652	54012	2	mecom	XM_073923919.1	24515	XM_073923919.1;XM_073923920.1;XM_073923921.1;XM_073923922.1;XM_073923923.1;XM_073923924.1;XM_073923925.1;XM_073923926.1;XM_073923927.1;XM_073923928.1;XM_073923929.1;XM_073923930.1;XM_073923931.1;XM_073923932.1;XM_073923933.1;XM_073923934.1;XM_073923935.1;XM_073923936.1;XM_073923937.1;XM_073923938.1;XM_073923939.1;XM_073923890.1;XM_073923891.1;XM_073923892.1;XM_073923893.1;XM_073923894.1;XM_073923895.1;XM_073923896.1;XM_073923897.1;XM_073923898.1;XM_073923899.1;XM_073923900.1;XM_073923901.1;XM_073923902.1;XM_073923903.1;XM_073923904.1;XM_073923905.1;XM_073923906.1;XM_073923907.1;XM_073923908.1;XM_073923909.1;XM_073923910.1;XM_073923911.1;XM_073923912.1;XM_073923913.1;XM_073923914.1;XM_073923915.1;XM_073923916.1;XM_073923917.1;XM_073923918.1	mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1	38078101	38078192	92	*	15	5' UTR	16	38038641	38092652	54012	2	mecom	XM_073923919.1	14460	XM_073923919.1;XM_073923920.1;XM_073923921.1;XM_073923922.1;XM_073923923.1;XM_073923924.1;XM_073923925.1;XM_073923926.1;XM_073923927.1;XM_073923928.1;XM_073923929.1;XM_073923930.1;XM_073923931.1;XM_073923932.1;XM_073923933.1;XM_073923934.1;XM_073923935.1;XM_073923936.1;XM_073923937.1;XM_073923938.1;XM_073923939.1;XM_073923890.1;XM_073923891.1;XM_073923892.1;XM_073923893.1;XM_073923894.1;XM_073923895.1;XM_073923896.1;XM_073923897.1;XM_073923898.1;XM_073923899.1;XM_073923900.1;XM_073923901.1;XM_073923902.1;XM_073923903.1;XM_073923904.1;XM_073923905.1;XM_073923906.1;XM_073923907.1;XM_073923908.1;XM_073923909.1;XM_073923910.1;XM_073923911.1;XM_073923912.1;XM_073923913.1;XM_073923914.1;XM_073923915.1;XM_073923916.1;XM_073923917.1;XM_073923918.1	mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1	38319875	38319924	50	*	15	Intron (XM_073923890.1/mecom, intron 1 of 16)	16	38038641	38332185	293545	2	mecom	XM_073923890.1	12261	XM_073923890.1;XM_073923891.1;XM_073923892.1;XM_073923893.1;XM_073923894.1;XM_073923895.1;XM_073923896.1;XM_073923897.1;XM_073923898.1;XM_073923899.1;XM_073923900.1;XM_073923901.1;XM_073923902.1;XM_073923903.1;XM_073923904.1;XM_073923905.1;XM_073923906.1;XM_073923907.1;XM_073923908.1;XM_073923909.1;XM_073923910.1;XM_073923911.1;XM_073923912.1;XM_073923913.1;XM_073923914.1;XM_073923915.1;XM_073923916.1;XM_073923917.1;XM_073923918.1	mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom;mecom	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1	39701921	39702360	440	*	38	5' UTR	16	39232741	39709375	476635	2	nphs1	XM_073923250.1	7015	NM_001099344.2;XM_073923079.1;XM_073923250.1;XM_073923248.1;XM_073923252.1	kirrel3l;kirrel3l;nphs1;nphs1;nphs1	0;0;0;0;0
NC_133190.1	39705440	39705525	86	*	18	Intron (NM_001099344.2/kirrel3l, intron 8 of 14)	16	39232741	39709375	476635	2	nphs1	XM_073923250.1	3850	NM_001099344.2;XM_073923079.1;XM_073923250.1;XM_073923248.1;XM_073923252.1	kirrel3l;kirrel3l;nphs1;nphs1;nphs1	0;0;0;0;0
NC_133190.1	39706163	39706222	60	*	18	Intron (NM_001099344.2/kirrel3l, intron 10 of 14)	16	39232741	39709375	476635	2	nphs1	XM_073923250.1	3153	NM_001099344.2;XM_073923079.1;XM_073923250.1;XM_073923248.1;XM_073923252.1	kirrel3l;kirrel3l;nphs1;nphs1;nphs1	0;0;0;0;0
NC_133190.1	39720196	39720266	71	*	19	3' UTR	16	39232741	39716387	483647	2	nphs1	XM_073923252.1	-3809	NM_001099344.2;XM_073923079.1;XM_073923248.1;XM_073923252.1	kirrel3l;kirrel3l;nphs1;nphs1	0;0;0;0
NC_133190.1	43520633	43520690	58	*	15	Intron (XM_073923192.1/fat3a, intron 6 of 10)	16	43388394	43713937	325544	1	fat3a	NM_001077577.3	132239	XM_073923192.1;XM_073923193.1;XM_073923188.1;XM_073923191.1;XR_012390554.1;XM_017350989.4;XM_073923190.1;XM_017350986.3;XM_021481445.2;XM_021481446.2;XM_073923189.1;NM_001077577.3	fat3a;fat3a;fat3a;fat3a;fat3a;fat3a;fat3a;fat3a;fat3a;fat3a;fat3a;fat3a	0;0;0;0;0;0;0;0;0;0;0;0
NC_133200.1	1125527	1125622	96	*	17	Intron (XM_073941797.1/twf1a, intron 1 of 8)	26	1090459	1156068	65610	2	myo9ab	NM_001423784.1	30446	NM_001423784.1;XM_073941797.1	myo9ab;twf1a	0;0
NC_133200.1	1127342	1127476	135	*	17	Intron (XM_073941797.1/twf1a, intron 1 of 8)	26	1090459	1156068	65610	2	myo9ab	NM_001423784.1	28592	NM_001423784.1;XM_073941797.1	myo9ab;twf1a	0;0
NC_133200.1	2234643	2234742	100	*	19	Intron (XM_073941680.1/fbln1, intron 11 of 14)	26	2205317	2284020	78704	1	fbln1	NM_131042.2	29326	XM_073941680.1;XM_073941678.1;NM_131042.2	fbln1;fbln1;fbln1	0;0;0
NC_133200.1	3614611	3614666	56	*	16	Promoter (2-3kb)	26	3612129	3628424	16296	1	mpi	XM_073942298.1	2482	NM_001033110.2;XM_073942299.1;XM_073942298.1;XM_073941950.1;XR_002456665.3;XR_012399817.1;NM_213378.2	mpi;mpi;mpi;scamp2;scamp2;scamp2;scamp2	0;0;0;-3285;-3285;-3285;-3265
NC_133200.1	3620197	3620282	86	*	17	3' UTR	26	3612129	3628424	16296	1	mpi	XM_073942298.1	8068	NM_001033110.2;XM_073942299.1;XM_073942298.1;XM_073941630.1;XM_068217293.2	mpi;mpi;mpi;plex9.2;plex9.2	0;0;0;0;15373
NC_133200.1	3621845	3622057	213	*	19	Intron (NM_001033110.2/mpi, intron 6 of 7)	26	3612129	3628424	16296	1	mpi	XM_073942298.1	9716	NM_001033110.2;XM_073942299.1;XM_073942298.1;XM_073941630.1;XM_068217293.2	mpi;mpi;mpi;plex9.2;plex9.2	0;0;0;0;13598
NC_133200.1	9446084	9446167	84	*	15	Intron (NM_001017671.1/unc45a, intron 5 of 5)	26	9424317	9457962	33646	2	unc45a	NM_001017671.1	11795	NM_001017671.1	unc45a	0
NC_133200.1	20447441	20447587	147	*	18	Intron (XR_012399903.1/mfge8b, intron 7 of 7)	26	20468636	20473271	4636	1	hapln3	NM_213101.1	-21049	XR_012399903.1;XM_005163016.6;NM_001080990.1	mfge8b;mfge8b;mfge8b	0;0;0
NC_133200.1	21483829	21483899	71	*	15	Intron (NM_200922.1/dnm1l, intron 16 of 17)	26	21468009	21478570	10562	1	tnnt2d	NM_001025179.1	15820	NM_200922.1;XM_005163048.5;XM_005163049.4;XM_005163050.4	dnm1l;dnm1l;dnm1l;dnm1l	0;0;0;0
NC_133200.1	33816602	33816854	253	*	22	Intron (XM_073942290.1/tnnt3a, intron 6 of 12)	26	33809174	33822306	13133	1	tnnt3a	NM_131565.1	7428	XM_073942290.1;XM_073942289.1;XM_073942288.1;XM_073942291.1;XM_073942292.1;NM_131565.1	tnnt3a;tnnt3a;tnnt3a;tnnt3a;tnnt3a;tnnt3a	0;0;0;0;0;0
NC_133200.1	33820093	33820635	543	*	42	Intron (XM_073942290.1/tnnt3a, intron 8 of 12)	26	33825102	33827308	2207	2	myod1	NM_131262.2	6673	NM_131262.2;XM_073942290.1;XM_073942289.1;XM_073942288.1;XM_073942291.1;XM_073942292.1;NM_131565.1	myod1;tnnt3a;tnnt3a;tnnt3a;tnnt3a;tnnt3a;tnnt3a	6673;0;0;0;0;0;0
NC_133200.1	34027654	34027773	120	*	19	Intron (XR_012400499.1/LOC141381014, intron 1 of 2)	26	33955604	34046090	90487	2	lamb1a	NM_173275.1	18317	XR_012400499.1;NM_173275.1	LOC141381014;lamb1a	0;0
NC_133191.1	26556019	26556107	89	*	18	Promoter (1-2kb)	17	26554828	26568136	13309	1	fbxo32	NM_200917.1	1191	NM_200917.1	fbxo32	0
NC_133191.1	32225229	32225264	36	*	14	Intron (NM_131317.1/mef2d, intron 7 of 9)	17	32207156	32278706	71551	2	mef2d	NM_131317.1	53442	NM_131317.1	mef2d	0
NC_133191.1	32241956	32242136	181	*	18	Intron (NM_131317.1/mef2d, intron 3 of 9)	17	32207156	32278706	71551	2	mef2d	NM_131317.1	36570	NM_131317.1	mef2d	0
NC_133191.1	47731552	47731668	117	*	22	Intron (NM_200183.1/washc5, intron 27 of 28)	17	47728526	47759623	31098	2	washc5	NM_200183.1	27955	NM_200183.1	washc5	0
NC_133191.1	47733963	47734069	107	*	15	Intron (NM_200183.1/washc5, intron 26 of 28)	17	47728526	47759623	31098	2	washc5	NM_200183.1	25554	NM_200183.1	washc5	0
NC_133191.1	47749957	47750074	118	*	21	Intron (NM_200183.1/washc5, intron 9 of 28)	17	47728526	47759623	31098	2	washc5	NM_200183.1	9549	NM_200183.1	washc5	0
NC_133191.1	47761612	47761752	141	*	28	Promoter (1-2kb)	17	47728526	47759623	31098	2	washc5	NM_200183.1	-1989	NM_200183.1;XM_073926617.1	washc5;zhx1	0;8887
NC_133191.1	52896391	52896519	129	*	17	Intron (NM_199595.1/rad21a, intron 9 of 13)	17	52888260	52905877	17618	2	rad21a	NM_199595.1	9358	NM_199595.1;XR_012391343.1	rad21a;rad21a	0;0
NC_133191.1	57724816	57725136	321	*	23	Intron (XM_009292734.4/kif13a, intron 17 of 39)	17	57779045	57798904	19860	1	rbm24b	NM_001328141.1	-53909	XM_009292734.4;XM_009292735.4;XM_009292736.4;XM_021467051.2;XM_068214278.1;XM_073925520.1;XM_073925521.1;XM_073925522.1;XM_073925523.1;XM_073925524.1;XM_073925525.1;XM_073925526.1;XM_073925527.1;XM_073925528.1;XM_073925529.1;XM_073925530.1;XM_073925531.1;XM_073925532.1;XM_073925533.1;XM_073925534.1	kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	57732097	57732186	90	*	21	Intron (XM_009292734.4/kif13a, intron 23 of 39)	17	57779045	57798904	19860	1	rbm24b	NM_001328141.1	-46859	XM_009292734.4;XM_009292735.4;XM_009292736.4;XM_021467051.2;XM_068214278.1;XM_073925520.1;XM_073925521.1;XM_073925522.1;XM_073925523.1;XM_073925524.1;XM_073925525.1;XM_073925526.1;XM_073925527.1;XM_073925528.1;XM_073925529.1;XM_073925530.1;XM_073925531.1;XM_073925532.1;XM_073925533.1;XM_073925534.1	kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133180.1	1842130	1842237	108	*	19	Intron (XR_012405840.1/rabepk, intron 5 of 5)	6	1838773	1897656	58884	2	golga2	NM_001127334.1	55419	XM_005168082.6;XM_005168083.6;XM_009301120.5;XM_009301121.5;XM_009301122.5;XM_009301123.5;XM_009301124.5;NM_001127334.1;XR_012405840.1	golga2;golga2;golga2;golga2;golga2;golga2;golga2;golga2;rabepk	0;0;0;0;0;0;0;0;0
NC_133180.1	1844450	1844543	94	*	17	Intron (XR_012405840.1/rabepk, intron 5 of 5)	6	1838773	1897656	58884	2	golga2	NM_001127334.1	53113	XM_005168082.6;XM_005168083.6;XM_009301120.5;XM_009301121.5;XM_009301122.5;XM_009301123.5;XM_009301124.5;NM_001127334.1;XR_012405840.1	golga2;golga2;golga2;golga2;golga2;golga2;golga2;golga2;rabepk	0;0;0;0;0;0;0;0;0
NC_133180.1	15137792	15137911	120	*	26	Intron (XM_073949749.1/kat6a, intron 3 of 16)	6	15113606	15163750	50145	2	kat6a	NM_001123312.4	25839	XM_073949749.1;XM_017356029.4;XM_073949748.1;XM_073949750.1;XM_073949751.1;NM_001123312.4	kat6a;kat6a;kat6a;kat6a;kat6a;kat6a	0;0;0;0;0;0
NC_133180.1	15163395	15163622	228	*	38	Promoter (<=1kb)	6	15113606	15163750	50145	2	kat6a	NM_001123312.4	128	XM_073949749.1;XM_017356029.4;XM_073949748.1;XM_073949750.1;XM_073949751.1;NM_001123312.4	kat6a;kat6a;kat6a;kat6a;kat6a;kat6a	0;0;0;0;0;0
NC_133180.1	32823991	32824165	175	*	33	Promoter (1-2kb)	6	32822154	32833212	11059	1	myhz2	NM_152982.2	1837	XM_005171786.6;NM_152982.2	myhz2;myhz2	0;0
NC_133180.1	32824773	32824844	72	*	17	Promoter (2-3kb)	6	32822154	32833212	11059	1	myhz2	NM_152982.2	2619	XM_005171786.6;NM_152982.2	myhz2;myhz2	0;0
NC_133180.1	32824911	32825019	109	*	20	Promoter (2-3kb)	6	32822154	32833212	11059	1	myhz2	NM_152982.2	2757	XM_005171786.6;NM_152982.2	myhz2;myhz2	0;0
NC_133180.1	32826918	32827012	95	*	21	Intron (XM_005171786.6/myhz2, intron 17 of 40)	6	32822154	32833212	11059	1	myhz2	NM_152982.2	4764	XM_005171786.6;NM_152982.2	myhz2;myhz2	0;0
NC_133180.1	32827339	32827454	116	*	16	Intron (XM_005171786.6/myhz2, intron 20 of 40)	6	32822154	32833212	11059	1	myhz2	NM_152982.2	5185	XM_005171786.6;NM_152982.2	myhz2;myhz2	0;0
NC_133180.1	32828799	32828938	140	*	30	Intron (XM_005171786.6/myhz2, intron 24 of 40)	6	32822154	32833212	11059	1	myhz2	NM_152982.2	6645	XM_005171786.6;NM_152982.2	myhz2;myhz2	0;0
NC_133180.1	32829046	32829120	75	*	17	Intron (XM_005171786.6/myhz2, intron 26 of 40)	6	32822154	32833212	11059	1	myhz2	NM_152982.2	6892	XM_005171786.6;NM_152982.2	myhz2;myhz2	0;0
NC_133180.1	32948419	32948529	111	*	16	Intron (NM_205757.3/dab2, intron 4 of 13)	6	32939728	32952090	12363	2	dab2	NM_205757.3	3561	NM_205757.3;NM_001327871.1;NM_001327872.1;XM_073950090.1;XM_073950089.1;XM_005171819.6;XM_021476051.3	dab2;dab2;dab2;dab2;dab2;dab2;dab2	0;0;0;0;0;0;0
NC_133180.1	41447095	41447211	117	*	18	Promoter (1-2kb)	6	41443473	41448994	5522	2	fsta	XM_005165257.6	1783	XM_073951747.1;XM_005165257.6;XM_009301618.5;NM_131037.3	LOC141385704;fsta;fsta;fsta	0;0;0;0
NC_133180.1	41543552	41543699	148	*	17	Intron (XM_073951747.1/LOC141385704, intron 1 of 1)	6	41443473	41448996	5524	2	fsta	NM_131037.3	-94556	XM_073951747.1	LOC141385704	0
NC_133180.1	55066699	55066756	58	*	15	Intron (XR_012406016.1/arsk, intron 9 of 9)	6	55052048	55076014	23967	2	hmgcra	NM_001079977.2	9258	XR_012406016.1;XR_012406015.1;NM_001079977.2;XM_005165515.6;XM_073950494.1;XM_073950495.1	arsk;arsk;hmgcra;hmgcra;hmgcra;hmgcra	0;0;0;0;0;0
NC_133180.1	71861375	71861432	58	*	16	Promoter (<=1kb)	6	71861174	71869125	7952	1	mymk	NM_001002088.1	201	XM_017356053.4;NM_001002088.1;XM_073951614.1;XM_073951626.1;XM_073951627.1;XM_073951620.1;XR_012406483.1	mymk;mymk;ttc16;ttc16;ttc16;ttc16;ttc16	0;0;0;23851;23851;23851;23851
NC_133192.1	26074672	26074775	104	*	20	Promoter (2-3kb)	18	26072034	26079759	7726	1	selenon	NM_001004294.4	2638	NM_001004294.4;NM_200817.2	selenon;znf593	0;5223
NC_133192.1	30285445	30285515	71	*	16	Intron (NM_182861.2/scfd1, intron 14 of 24)	18	30272148	30298682	26535	2	scfd1	NM_182861.2	13167	NM_182861.2;XM_073926959.1	scfd1;scfd1	0;0
NC_133192.1	30287949	30288024	76	*	15	Intron (NM_182861.2/scfd1, intron 11 of 24)	18	30272148	30298682	26535	2	scfd1	NM_182861.2	10658	NM_182861.2;XM_073926959.1	scfd1;scfd1	0;0
NC_133192.1	56816781	56816843	63	*	21	Intron (XM_005158915.6/fermt2, intron 3 of 16)	18	56767201	56858780	91580	1	fermt2	NM_001256215.1	49580	XR_658762.5;XM_005158915.6;XM_005158916.6;XM_005158917.6;NM_001256215.1	LOC103909099;fermt2;fermt2;fermt2;fermt2	0;0;0;0;0
NC_133192.1	58955329	58955364	36	*	15	Promoter (<=1kb)	18	58955797	59056936	101140	1	meis2a	XM_073926911.1	-433	XM_073926911.1;XM_009293340.5;XM_009293342.5;XM_009293344.5;XM_009293343.5;XM_009293346.5;XM_009293345.4;XM_073926912.1;NM_131896.1;XM_009293341.5;XM_073926913.1	meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a	0;0;0;0;0;0;0;0;0;0;0
NC_133192.1	58958122	58958180	59	*	21	Promoter (1-2kb)	18	58956450	59060093	103644	1	meis2a	XM_073926913.1	1672	XM_073926911.1;XM_009293340.5;XM_009293342.5;XM_009293344.5;XM_009293343.5;XM_009293346.5;XM_009293345.4;XM_073926912.1;NM_131896.1;XM_009293341.5;XM_073926913.1	meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a	0;0;0;0;0;0;0;0;0;0;0
NC_133192.1	59045103	59045192	90	*	18	Intron (XM_073926911.1/meis2a, intron 9 of 11)	18	58956450	59060093	103644	1	meis2a	XM_073926913.1	88653	XM_073926911.1;XM_009293340.5;XM_009293342.5;XM_009293344.5;XM_009293343.5;XM_009293346.5;XM_009293345.4;XM_073926912.1;NM_131896.1;XM_009293341.5;XM_073926913.1	meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a;meis2a	0;0;0;0;0;0;0;0;0;0;0
NC_133178.1	18033573	18033801	229	*	25	Promoter (<=1kb)	4	18033578	18065806	32229	1	smarca4a	NM_181603.1	0	XR_012397681.1;XM_021469728.3;NM_181603.1	smarca4a;smarca4a;smarca4a	0;0;0
NC_133178.1	18036356	18036486	131	*	21	Promoter (2-3kb)	4	18033578	18065806	32229	1	smarca4a	NM_181603.1	2778	XR_012397681.1;XM_021469728.3;NM_181603.1	smarca4a;smarca4a;smarca4a	0;0;0
NC_133178.1	18047003	18047080	78	*	18	Intron (XR_012397681.1/smarca4a, intron 15 of 19)	4	18033578	18065806	32229	1	smarca4a	NM_181603.1	13425	XR_012397681.1;XM_021469728.3;NM_181603.1	smarca4a;smarca4a;smarca4a	0;0;0
NC_133178.1	22471837	22471883	47	*	15	Promoter (<=1kb)	4	22470878	22489263	18386	1	hoxb3a	XM_073935805.1	959	NM_131117.3;XM_068215741.2;XM_005171554.4;XM_017353138.3;XM_017353141.3;XM_073935805.1;XM_021469305.2;XM_021469306.2;XM_068215740.1	hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a	0;0;0;0;0;0;0;0;0
NC_133178.1	22485867	22485946	80	*	15	5' UTR	4	22481821	22489263	7443	1	hoxb3a	XM_005171562.5	4046	NM_131117.3;XM_068215741.2;XM_005171554.4;XM_017353138.3;XM_017353141.3;XM_073935805.1;XM_021469305.2;XM_021469306.2;XM_068215740.1;XM_017353143.4;XM_017353140.3;XM_021469307.3;XM_005171562.5	hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a	0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133178.1	22485991	22486043	53	*	17	5' UTR	4	22481821	22489263	7443	1	hoxb3a	XM_005171562.5	4170	NM_131117.3;XM_068215741.2;XM_005171554.4;XM_017353138.3;XM_017353141.3;XM_073935805.1;XM_021469305.2;XM_021469306.2;XM_068215740.1;XM_017353143.4;XM_017353140.3;XM_021469307.3;XM_005171562.5	hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a;hoxb3a	0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133178.1	25199133	25199271	139	*	23	Intron (NM_001172397.1/xylt1, intron 3 of 10)	4	25156110	25262603	106494	2	xylt1	NM_001172397.1	63332	NM_001172397.1	xylt1	0
